"Settlement","Company","brand_in_sett","id","Address","gasoline_avg","diesel_avg","n_days","brand_cat","total_sett","n_competitors_other_brand","on_highway","lat","lon","dist_border_km","near_border_10km","near_border_20km","n_sett_stations","hhi_brand","share_small","share_premium","share_discount","area_ha","population","pop_density","brand_cat_discount","brand_cat_premium","log_n_sett","log_n_competitors_other_brand"
"Marcali","Mol",1,"Marcali | Mol | Marcali, Noszlopy Gáspár u. 37.  ","Marcali, Noszlopy Gáspár u. 37.  ",583.428571428571,590.142857142857,7,"premium",2,1,0,46.5833484,17.4123002,49.521074012744,0,0,2,0.5,0,0.5,0.5,10440,10373,99.3582375478927,0,1,0.693147180559945,9.99995000039884e-06
"Maroslele","Oil!",1,"Maroslele | Oil! | Maroslele, M43","Maroslele, M43",560.9,576.042857142857,7,"discount",1,0,1,46.270668,20.3418649,13.9668234192071,0,1,1,1,0,0,1,4656,2079,44.6520618556701,1,0,0,-11.5129254649702
"Martfű","Mol",1,"Martfű | Mol | Martfű, Földvári út 4.","Martfű, Földvári út 4.",583.428571428571,590.142857142857,7,"premium",1,0,0,47.0186153,20.2813933,91.3011669360754,0,0,1,1,0,1,0,2308,5498,238.214904679376,0,1,0,-11.5129254649702
"Martonvásár","Avia",1,"Martonvásár | Avia | Martonvásár, Bajcsy Zs. U. 31.","Martonvásár, Bajcsy Zs. U. 31.",572.5,576.166666666667,6,"discount",2,1,0,47.3299049,18.7687291,50.9539088679721,0,0,2,0.5,0.5,0,0.5,3125,5944,190.208,1,0,0.693147180559945,9.99995000039884e-06
"Martonvásár","Nagy-Kút Bt.",1,"Martonvásár | Nagy-Kút Bt. | Martonvásár, Budai út 32.","Martonvásár, Budai út 32.",576.185714285714,NA,7,"small",2,1,0,47.3299049,18.7687291,50.9539088679721,0,0,2,0.5,0.5,0,0.5,3125,5944,190.208,0,0,0.693147180559945,9.99995000039884e-06
"Mecseknádasd","Orlen",1,"Mecseknádasd | Orlen | Mecseknádasd, Kültelek 1. 070/1hrsz","Mecseknádasd, Kültelek 1. 070/1hrsz",581.142857142857,587.571428571429,7,"premium",1,0,0,46.2244052,18.4645171,38.5179725840502,0,0,1,1,0,1,0,3608,1449,40.1607538802661,0,1,0,-11.5129254649702
"Mezőberény","Mol",1,"Mezőberény | Mol | Mezőberény, Békési út","Mezőberény, Békési út",583.428571428571,590.142857142857,7,"premium",1,0,0,46.8240312,21.0290937,32.7203482999193,0,0,1,1,0,1,0,11853,9301,78.4695857588796,0,1,0,-11.5129254649702
"Mezőcsát","Hunpetrol 2018 Kft.",1,"Mezőcsát | Hunpetrol 2018 Kft. | Mezőcsát, 0134/27 hrsz.","Mezőcsát, 0134/27 hrsz.",574.142857142857,581.428571428571,7,"small",2,1,0,47.8175357,20.903168,73.0855255321014,0,0,2,0.5,0.5,0.5,0,10309,5578,54.1080609176448,0,0,0.693147180559945,9.99995000039884e-06
"Mezőcsát","Mol",1,"Mezőcsát | Mol | Mezőcsát, Kossuth u.","Mezőcsát, Kossuth u.",583.428571428571,590.142857142857,7,"premium",2,1,0,47.8175357,20.903168,73.0855255321014,0,0,2,0.5,0.5,0.5,0,10309,5578,54.1080609176448,0,1,0.693147180559945,9.99995000039884e-06
"Mezőhegyes","Mol",1,"Mezőhegyes | Mol | Mezőhegyes, Kinizsi tér 1.","Mezőhegyes, Kinizsi tér 1.",583.428571428571,590.142857142857,7,"premium",1,0,0,46.3139611,20.8194076,6.18152582054881,1,1,1,1,0,1,0,15544,4173,26.8463715903242,0,1,0,-11.5129254649702
"Mezőkeresztes","Ferpetrol Kft.",1,"Mezőkeresztes | Ferpetrol Kft. | Mezőkeresztes, Külterület 0259/2 hrsz.","Mezőkeresztes, Külterület 0259/2 hrsz.",582.15,588.4,4,"small",3,2,0,47.829883,20.6922479,60.482850847488,0,0,3,0.555555555555555,0.333333333333333,0.666666666666667,0,7426,3459,46.579585241045,0,0,1.09861228866811,0.693152180547445
"Mezőkeresztes","Shell",2,"Mezőkeresztes | Shell | Mezőkeresztes, M3 Gelej, ÉSZAK","Mezőkeresztes, M3 Gelej, ÉSZAK",615.042857142857,617.471428571429,7,"premium",3,1,1,47.829883,20.6922479,60.482850847488,0,0,3,0.555555555555555,0.333333333333333,0.666666666666667,0,7426,3459,46.579585241045,0,1,1.09861228866811,9.99995000039884e-06
"Mezőkeresztes","Shell",2,"Mezőkeresztes | Shell | Mezőkeresztes, M3, Gelej DÉL","Mezőkeresztes, M3, Gelej DÉL",615.042857142857,617.471428571429,7,"premium",3,1,1,47.829883,20.6922479,60.482850847488,0,0,3,0.555555555555555,0.333333333333333,0.666666666666667,0,7426,3459,46.579585241045,0,1,1.09861228866811,9.99995000039884e-06
"Mezőkovácsháza","Mol",1,"Mezőkovácsháza | Mol | Mezőkovácsháza, Vásárhelyi út 1.","Mezőkovácsháza, Vásárhelyi út 1.",583.428571428571,590.142857142857,7,"premium",1,0,0,46.4073383,20.9236006,17.1075902362495,0,1,1,1,0,1,0,6259,5251,83.8951909250679,0,1,0,-11.5129254649702
"Mezőkövesd","Hunpetrol 2018 Kft.",1,"Mezőkövesd | Hunpetrol 2018 Kft. | Mezőkövesd, 3/1 hrsz. Egri út","Mezőkövesd, 3/1 hrsz. Egri út",575.614285714286,582.042857142857,7,"small",4,3,0,47.8097525,20.5660889,56.2168881460945,0,0,4,0.25,0.25,0.75,0,10049,15413,153.378445616479,0,0,1.38629436111989,1.09861562199589
"Mezőkövesd","Mol",1,"Mezőkövesd | Mol | Mezőkövesd, Mátyás Király út 249.","Mezőkövesd, Mátyás Király út 249.",583.428571428571,590.142857142857,7,"premium",4,3,0,47.8097525,20.5660889,56.2168881460945,0,0,4,0.25,0.25,0.75,0,10049,15413,153.378445616479,0,1,1.38629436111989,1.09861562199589
"Mezőkövesd","Orlen",1,"Mezőkövesd | Orlen | Mezőkövesd, Külterület 0269/4","Mezőkövesd, Külterület 0269/4",581.142857142857,587.571428571429,7,"premium",4,3,0,47.8097525,20.5660889,56.2168881460945,0,0,4,0.25,0.25,0.75,0,10049,15413,153.378445616479,0,1,1.38629436111989,1.09861562199589
"Mezőkövesd","Shell",1,"Mezőkövesd | Shell | Mezőkövesd, Egri út 51.","Mezőkövesd, Egri út 51.",584.042857142857,590.471428571429,7,"premium",4,3,0,47.8097525,20.5660889,56.2168881460945,0,0,4,0.25,0.25,0.75,0,10049,15413,153.378445616479,0,1,1.38629436111989,1.09861562199589
"Mezőtúr","Mol",1,"Mezőtúr | Mol | Mezőtúr, Balassi Bálint u.","Mezőtúr, Balassi Bálint u.",583.428571428571,590.142857142857,7,"premium",2,1,0,47.0004724,20.6299513,68.3117475704738,0,0,2,0.5,0.5,0.5,0,28972,15257,52.6611901145934,0,1,0.693147180559945,9.99995000039884e-06
"Mezőtúr","Oil Oázis Kft.",1,"Mezőtúr | Oil Oázis Kft. | Mezőtúr, Széchenyi u. 23.","Mezőtúr, Széchenyi u. 23.",NA,568.142857142857,7,"small",2,1,0,47.0004724,20.6299513,68.3117475704738,0,0,2,0.5,0.5,0.5,0,28972,15257,52.6611901145934,0,0,0.693147180559945,9.99995000039884e-06
"Mindszent","Omv",1,"Mindszent | Omv | Mindszent, Napkelet utca 3/b","Mindszent, Napkelet utca 3/b",578.042857142857,587.471428571429,7,"premium",1,0,0,46.524022,20.186003,44.0345157374215,0,0,1,1,0,1,0,5935,6209,104.616680707666,0,1,0,-11.5129254649702
"Miskolc","Auchan",2,"Miskolc | Auchan | Miskolc, József Attila utca 87.","Miskolc, József Attila utca 87.",568.714285714286,571,7,"discount",23,21,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,1,0,3.13549421592915,3.04452291391379
"Miskolc","Auchan",2,"Miskolc | Auchan | Miskolc, Pesti út 9.","Miskolc, Pesti út 9.",568.714285714286,571,7,"discount",23,21,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,1,0,3.13549421592915,3.04452291391379
"Miskolc","Avia",1,"Miskolc | Avia | Miskolc, Miskolci út 0235/72 hrsz.","Miskolc, Miskolci út 0235/72 hrsz.",583.614285714286,582.757142857143,7,"discount",23,22,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,1,0,3.13549421592915,3.09104290790367
"Miskolc","Hunpetrol 2018 Kft.",1,"Miskolc | Hunpetrol 2018 Kft. | Miskolc, Kiss Ernő utca 35.","Miskolc, Kiss Ernő utca 35.",575.471428571429,582.471428571429,7,"small",23,22,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,0,3.13549421592915,3.09104290790367
"Miskolc","Mobil Petrol",3,"Miskolc | Mobil Petrol | Miskolc, Futó utca 91.","Miskolc, Futó utca 91.",577.614285714286,585.614285714286,7,"discount",23,20,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,1,0,3.13549421592915,2.99573277355387
"Miskolc","Mobil Petrol",3,"Miskolc | Mobil Petrol | Miskolc, Győri kapu - Vologda u. sarok","Miskolc, Győri kapu - Vologda u. sarok",577.614285714286,585.614285714286,7,"discount",23,20,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,1,0,3.13549421592915,2.99573277355387
"Miskolc","Mobil Petrol",3,"Miskolc | Mobil Petrol | Miskolc, József Attila út 47.","Miskolc, József Attila út 47.",577.614285714286,585.614285714286,7,"discount",23,20,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,1,0,3.13549421592915,2.99573277355387
"Miskolc","Mol",4,"Miskolc | Mol | Miskolc, Búza tér","Miskolc, Búza tér",583.428571428571,590.142857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Mol",4,"Miskolc | Mol | Miskolc, Pesti út I.(bemenő)","Miskolc, Pesti út I.(bemenő)",583.428571428571,590.142857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Mol",4,"Miskolc | Mol | Miskolc, Pesti út II. (kijövő)","Miskolc, Pesti út II. (kijövő)",583.428571428571,590.142857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Mol",4,"Miskolc | Mol | Miskolc, Újgyőri főtér 3.","Miskolc, Újgyőri főtér 3.",583.428571428571,590.142857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Omv",4,"Miskolc | Omv | Miskolc, Búza tér 16","Miskolc, Búza tér 16",582.9,591.042857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Omv",4,"Miskolc | Omv | Miskolc, Kandó K.-Kiss T. sarok - Kilián ltp","Miskolc, Kandó K.-Kiss T. sarok - Kilián ltp",582.9,591.042857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Omv",4,"Miskolc | Omv | Miskolc, Soltész Nagy Kálmán u. 175. JOBB","Miskolc, Soltész Nagy Kálmán u. 175. JOBB",582.9,591.042857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Omv",4,"Miskolc | Omv | Miskolc, Testvérvárosok útja 2/a.","Miskolc, Testvérvárosok útja 2/a.",582.9,591.042857142857,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Orlen",2,"Miskolc | Orlen | Miskolc, Boldva u. 2.","Miskolc, Boldva u. 2.",584.142857142857,592.571428571429,7,"premium",23,21,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,3.04452291391379
"Miskolc","Orlen",2,"Miskolc | Orlen | Miskolc, Szentpéteri kapu 78.","Miskolc, Szentpéteri kapu 78.",586.142857142857,588.571428571429,7,"premium",23,21,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,3.04452291391379
"Miskolc","Palviscsák-Trans Kft.",1,"Miskolc | Palviscsák-Trans Kft. | Miskolc, Sajószigeti út 2.","Miskolc, Sajószigeti út 2.",567.714285714286,573.142857142857,7,"small",23,22,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,0,3.13549421592915,3.09104290790367
"Miskolc","Rock-Oil",1,"Miskolc | Rock-Oil | Miskolc, Besenyői utca 24.","Miskolc, Besenyői utca 24.",580,584.285714285714,7,"small",23,22,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,0,3.13549421592915,3.09104290790367
"Miskolc","Shell",4,"Miskolc | Shell | Miskolc, 3. sz. főút","Miskolc, 3. sz. főút",584.042857142857,590.471428571429,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Shell",4,"Miskolc | Shell | Miskolc, József Attila út 76.","Miskolc, József Attila út 76.",584.042857142857,590.471428571429,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Shell",4,"Miskolc | Shell | Miskolc, Szentpéteri kapu 105.","Miskolc, Szentpéteri kapu 105.",584.042857142857,590.471428571429,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Miskolc","Shell",4,"Miskolc | Shell | Miskolc, Vologda út","Miskolc, Vologda út",584.042857142857,590.471428571429,7,"premium",23,19,0,48.1030643,20.7900429,48.433306279753,0,0,23,0.130434782608696,0.130434782608696,0.608695652173913,0.260869565217391,23667,141440,597.62538555795,0,1,3.13549421592915,2.94443950548209
"Mogyoród","Mol",1,"Mogyoród | Mol | Mogyoród, Hungaroring  ","Mogyoród, Hungaroring  ",583.428571428571,590.142857142857,7,"premium",1,0,0,47.5986636,19.2384215,43.8119389549157,0,0,1,1,0,1,0,3449,8436,244.592635546535,0,1,0,-11.5129254649702
"Mohács","Mol",1,"Mohács | Mol | Mohács, Eszéki út  ","Mohács, Eszéki út  ",583.428571428571,592.142857142857,7,"premium",4,3,0,45.9933836,18.6821079,9.63376571497436,1,1,4,0.375,0,1,0,11223,17054,151.955805043215,0,1,1.38629436111989,1.09861562199589
"Mohács","Orlen",2,"Mohács | Orlen | Mohács, Pécsi út  ","Mohács, Pécsi út  ",584.142857142857,592.571428571429,7,"premium",4,2,0,45.9933836,18.6821079,9.63376571497436,1,1,4,0.375,0,1,0,11223,17054,151.955805043215,0,1,1.38629436111989,0.693152180547445
"Mohács","Orlen",2,"Mohács | Orlen | Mohács, Szőlőhegy 7714. hrsz.","Mohács, Szőlőhegy 7714. hrsz.",581.142857142857,587.571428571429,7,"premium",4,2,0,45.9933836,18.6821079,9.63376571497436,1,1,4,0.375,0,1,0,11223,17054,151.955805043215,0,1,1.38629436111989,0.693152180547445
"Mohács","Shell",1,"Mohács | Shell | Mohács, Újváros, 57. sz. főút (3403/103.hrsz)","Mohács, Újváros, 57. sz. főút (3403/103.hrsz)",584.042857142857,590.471428571429,7,"premium",4,3,0,45.9933836,18.6821079,9.63376571497436,1,1,4,0.375,0,1,0,11223,17054,151.955805043215,0,1,1.38629436111989,1.09861562199589
"Monor","Mol",1,"Monor | Mol | Monor, 4.sz. fkl. út (Katalin Csárda)  ","Monor, 4.sz. fkl. út (Katalin Csárda)  ",583.428571428571,590.142857142857,7,"premium",2,1,0,47.3527433,19.4468404,72.6104648076872,0,0,2,0.5,0,1,0,4679,19355,413.656764265869,0,1,0.693147180559945,9.99995000039884e-06
"Monor","Shell",1,"Monor | Shell | Monor, Vasadi u. 1.","Monor, Vasadi u. 1.",584.042857142857,590.471428571429,7,"premium",2,1,0,47.3527433,19.4468404,72.6104648076872,0,0,2,0.5,0,1,0,4679,19355,413.656764265869,0,1,0.693147180559945,9.99995000039884e-06
"Mosonmagyaróvár","Mol",4,"Mosonmagyaróvár | Mol | Mosonmagyaróvár, Halászi út 0139/3 Hrsz.  ","Mosonmagyaróvár, Halászi út 0139/3 Hrsz.  ",584.428571428571,590.142857142857,7,"premium",11,7,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,1.94591157762572
"Mosonmagyaróvár","Mol",4,"Mosonmagyaróvár | Mol | Mosonmagyaróvár, Királyhidai út 51.","Mosonmagyaróvár, Királyhidai út 51.",583.428571428571,591.142857142857,7,"premium",11,7,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,1.94591157762572
"Mosonmagyaróvár","Mol",4,"Mosonmagyaróvár | Mol | Mosonmagyaróvár, M1 - M15. autópálya I. (Pf.:109/1)","Mosonmagyaróvár, M1 - M15. autópálya I. (Pf.:109/1)",633.428571428571,640.142857142857,7,"premium",11,7,1,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,1.94591157762572
"Mosonmagyaróvár","Mol",4,"Mosonmagyaróvár | Mol | Mosonmagyaróvár, M1 - M15. autópálya II. (Pf.:109)  ","Mosonmagyaróvár, M1 - M15. autópálya II. (Pf.:109)  ",633.428571428571,640.142857142857,7,"premium",11,7,1,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,1.94591157762572
"Mosonmagyaróvár","Oil!",2,"Mosonmagyaróvár | Oil! | Mosonmagyaróvár, Jánossomorjai út 1.","Mosonmagyaróvár, Jánossomorjai út 1.",NA,578.571428571429,7,"discount",11,9,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,1,0,2.39789527279837,2.19722568844671
"Mosonmagyaróvár","Oil!",2,"Mosonmagyaróvár | Oil! | Mosonmagyaróvár, Királyhidai út 42.","Mosonmagyaróvár, Királyhidai út 42.",586.714285714286,591.571428571429,7,"discount",11,9,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,1,0,2.39789527279837,2.19722568844671
"Mosonmagyaróvár","Omv",2,"Mosonmagyaróvár | Omv | Mosonmagyaróvár, 1. számú főút","Mosonmagyaróvár, 1. számú főút",582.9,591.042857142857,7,"premium",11,9,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,2.19722568844671
"Mosonmagyaróvár","Omv",2,"Mosonmagyaróvár | Omv | Mosonmagyaróvár, Kossuth Lajos u. 69.","Mosonmagyaróvár, Kossuth Lajos u. 69.",580.9,591.042857142857,7,"premium",11,9,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,2.19722568844671
"Mosonmagyaróvár","Oranges Oil Company",1,"Mosonmagyaróvár | Oranges Oil Company | Mosonmagyaróvár, Szekeres R. u. 19. Hrsz. 537/49 Park Center parkolója","Mosonmagyaróvár, Szekeres R. u. 19. Hrsz. 537/49 Park Center parkolója",583.285714285714,587,7,"small",11,10,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,0,2.39789527279837,2.30258609299355
"Mosonmagyaróvár","Shell",2,"Mosonmagyaróvár | Shell | Mosonmagyaróvár, Gabonarakpart 10.","Mosonmagyaróvár, Gabonarakpart 10.",584.042857142857,590.471428571429,7,"premium",11,9,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,2.19722568844671
"Mosonmagyaróvár","Shell",2,"Mosonmagyaróvár | Shell | Mosonmagyaróvár, Szent István király út 170.","Mosonmagyaróvár, Szent István király út 170.",585.042857142857,590.471428571429,7,"premium",11,9,0,47.8731793,17.2722342,11.8330059455556,0,1,11,0.239669421487603,0.0909090909090909,0.727272727272727,0.181818181818182,8378,33743,402.757221293865,0,1,2.39789527279837,2.19722568844671
"Mágocs","Mol Partner+",1,"Mágocs | Mol Partner+ | Mágocs, Vásártér 896/8 hrsz (Ady E u 79/b)","Mágocs, Vásártér 896/8 hrsz (Ady E u 79/b)",583,587.142857142857,7,"discount",1,0,0,46.349833,18.2285903,59.6304909125732,0,0,1,1,0,0,1,4254,2135,50.1880582980724,1,0,0,-11.5129254649702
"Mándok","TISZTATÓ-TECH Kft.",1,"Mándok | TISZTATÓ-TECH Kft. | Mándok, Ady Endre utca 77.","Mándok, Ady Endre utca 77.",584,585,7,"small",1,0,0,48.3221462,22.1901309,7.20500649382968,1,1,1,1,1,0,0,2891,3648,126.184711172605,0,0,0,-11.5129254649702
"Máriapócs","Mol",1,"Máriapócs | Mol | Máriapócs, Pócsi sarok  ","Máriapócs, Pócsi sarok  ",583.428571428571,590.142857142857,7,"premium",1,0,0,47.8793156,22.0258708,25.9110161329193,0,0,1,1,0,1,0,2208,1826,82.6992753623188,0,1,0,-11.5129254649702
"Mátészalka","GROVI Kft.",1,"Mátészalka | GROVI Kft. | Mátészalka, Meggyesi út 31.","Mátészalka, Meggyesi út 31.",580.428571428571,583.142857142857,7,"small",3,2,0,47.9539113,22.3208477,22.4564811340046,0,0,3,0.333333333333333,0.333333333333333,0.666666666666667,0,4140,14848,358.647342995169,0,0,1.09861228866811,0.693152180547445
"Mátészalka","Mol",1,"Mátészalka | Mol | Mátészalka, Vásár tér 5.","Mátészalka, Vásár tér 5.",583.428571428571,590.142857142857,7,"premium",3,2,0,47.9539113,22.3208477,22.4564811340046,0,0,3,0.333333333333333,0.333333333333333,0.666666666666667,0,4140,14848,358.647342995169,0,1,1.09861228866811,0.693152180547445
"Mátészalka","Shell",1,"Mátészalka | Shell | Mátészalka, Alkotmány út 1","Mátészalka, Alkotmány út 1",584.042857142857,590.471428571429,7,"premium",3,2,0,47.9539113,22.3208477,22.4564811340046,0,0,3,0.333333333333333,0.333333333333333,0.666666666666667,0,4140,14848,358.647342995169,0,1,1.09861228866811,0.693152180547445
"Mór","Mol",1,"Mór | Mol | Mór, Nemes utca (81-es út)  ","Mór, Nemes utca (81-es út)  ",583.428571428571,590.142857142857,7,"premium",2,1,0,47.3720267,18.2090388,43.7346111933071,0,0,2,0.5,0,1,0,10861,13256,122.05137648467,0,1,0.693147180559945,9.99995000039884e-06
"Mór","Orlen",1,"Mór | Orlen | Mór, Nemes u. 24.","Mór, Nemes u. 24.",580.142857142857,586.571428571429,7,"premium",2,1,0,47.3720267,18.2090388,43.7346111933071,0,0,2,0.5,0,1,0,10861,13256,122.05137648467,0,1,0.693147180559945,9.99995000039884e-06
"Mórahalom","GALÁNTAI Bt.",1,"Mórahalom | GALÁNTAI Bt. | Mórahalom, Szegedi út","Mórahalom, Szegedi út",573.571428571429,576.285714285714,7,"small",2,1,0,46.2163238,19.8894811,29.660366303913,0,0,2,0.5,0.5,0,0.5,8315,6432,77.3541791942273,0,0,0.693147180559945,9.99995000039884e-06
"Mórahalom","Oil!",1,"Mórahalom | Oil! | Mórahalom, Röszkei út 40.","Mórahalom, Röszkei út 40.",577.9,581.042857142857,7,"discount",2,1,0,46.2163238,19.8894811,29.660366303913,0,0,2,0.5,0.5,0,0.5,8315,6432,77.3541791942273,1,0,0.693147180559945,9.99995000039884e-06
"Múcsony","Buffalo Petrol Kft.",1,"Múcsony | Buffalo Petrol Kft. | Múcsony, Botond utca 4.","Múcsony, Botond utca 4.",582,584,7,"small",1,0,0,48.2697977,20.680282,29.2840484527042,0,0,1,1,1,0,0,1755,2631,149.91452991453,0,0,0,-11.5129254649702
"Nagyatád","Mol",1,"Nagyatád | Mol | Nagyatád, Lábodi út  30.","Nagyatád, Lábodi út  30.",583.428571428571,590.142857142857,7,"premium",2,1,0,46.228452,17.3541896,18.0528576952361,0,1,2,0.5,0.5,0.5,0,7060,9218,130.56657223796,0,1,0.693147180559945,9.99995000039884e-06
"Nagyatád","Tele-Tank",1,"Nagyatád | Tele-Tank | Nagyatád, Berzencei út 0220/33. hrsz.","Nagyatád, Berzencei út 0220/33. hrsz.",581.328571428571,586.042857142857,7,"small",2,1,0,46.228452,17.3541896,18.0528576952361,0,1,2,0.5,0.5,0.5,0,7060,9218,130.56657223796,0,0,0.693147180559945,9.99995000039884e-06
"Nagycenk","Mol",1,"Nagycenk | Mol | Nagycenk, 84.sz.fkl. út  ","Nagycenk, 84.sz.fkl. út  ",583.428571428571,590.142857142857,7,"premium",1,0,0,47.6034133,16.6977433,3.91931051166848,1,1,1,1,0,1,0,1945,2871,147.609254498715,0,1,0,-11.5129254649702
"Nagydorog","Mol Partner+",1,"Nagydorog | Mol Partner+ | Nagydorog, Kossuth L. u. 122.","Nagydorog, Kossuth L. u. 122.",581,587.142857142857,7,"discount",1,0,0,46.6230617,18.6578841,79.0970034337812,0,0,1,1,0,0,1,4144,2414,58.2528957528958,1,0,0,-11.5129254649702
"Nagyharsány","Tele-Tank",1,"Nagyharsány | Tele-Tank | Nagyharsány, Beremendi út","Nagyharsány, Beremendi út",581.328571428571,586.042857142857,7,"small",1,0,0,45.847418,18.3998265,9.32824706855262,1,1,1,1,1,0,0,2601,1325,50.9419454056132,0,0,0,-11.5129254649702
